date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:28:58	26965/26965	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:37%20GMT	http://che.uop.edu.pk/alumni-details.php?id=163	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details2e37.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:58	26802/26802	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:38%20GMT	http://che.uop.edu.pk/alumni-details.php?id=161	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailscd1a.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:58	26785/26785	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:38%20GMT	http://che.uop.edu.pk/alumni-details.php?id=158	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailsa7a0.html	(from http://che.uop.edu.pk/alumni-list.php)
11:28:59	26814/26814	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:40%20GMT	http://che.uop.edu.pk/alumni-details.php?id=157	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details3f91.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:01	26800/26800	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:40%20GMT	http://che.uop.edu.pk/alumni-details.php?id=155	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailsa9d2.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:01	27017/27017	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:41%20GMT	http://che.uop.edu.pk/alumni-details.php?id=154	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details367a.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:03	26803/26803	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:42%20GMT	http://che.uop.edu.pk/alumni-details.php?id=152	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailse8f5.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:03	26798/26798	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:43%20GMT	http://che.uop.edu.pk/alumni-details.php?id=150	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details9537.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:05	26803/26803	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:44%20GMT	http://che.uop.edu.pk/alumni-details.php?id=149	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details5c8d.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:05	26800/26800	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:45%20GMT	http://che.uop.edu.pk/alumni-details.php?id=147	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details651a.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:07	26804/26804	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:46%20GMT	http://che.uop.edu.pk/alumni-details.php?id=146	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details0985.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:07	26798/26798	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:47%20GMT	http://che.uop.edu.pk/alumni-details.php?id=145	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details39d7.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:09	26794/26794	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:49%20GMT	http://che.uop.edu.pk/alumni-details.php?id=142	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-details4238.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:10	26793/26793	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:48%20GMT	http://che.uop.edu.pk/alumni-details.php?id=143	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-detailse935.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:13	34861/34861	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:51%20GMT	http://che.uop.edu.pk/alumni-registration.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-registration.html	(from http://che.uop.edu.pk/alumni-login.php)
11:29:14	27594/27594	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:52%20GMT	http://che.uop.edu.pk/alumni-forgot-password.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-forgot-password.html	(from http://che.uop.edu.pk/alumni-login.php)
11:29:15	58313/58313	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:50%20GMT	http://che.uop.edu.pk/alumni-list.php?name=&start=25	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/alumni-list2484.html	(from http://che.uop.edu.pk/alumni-list.php)
11:29:15	28792/28792	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:53%20GMT	http://che.uop.edu.pk/jhebs-research-details.php?id=5	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/jhebs-research-detailsd61c.html	(from http://che.uop.edu.pk/jhebs-research.php)
11:29:17	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2027%20Nov%202024%2005:40:59%20GMT	http://che.uop.edu.pk/activities-exhibitions-details.php?id=5	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/activities-exhibitions-details.123d61c.delayed	(from http://che.uop.edu.pk/activities-exhibitions.php)
11:29:19	28000/28000	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:40:59%20GMT	http://che.uop.edu.pk/activities-exhibitions.php?reason=notfound	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/activities-exhibitions4851.html	(from http://che.uop.edu.pk/activities-exhibitions.php)
11:29:20	27943/27943	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:00%20GMT	http://che.uop.edu.pk/lectures-details.php?program=art-design	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-details5c7c.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:22	27522/27522	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:02%20GMT	http://che.uop.edu.pk/lectures-details.php?program=food-nutrition-sciences	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-detailse76f.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:22	33959/33959	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:02%20GMT	http://che.uop.edu.pk/lectures-details.php?program=human-development-family-studies	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-details28a5.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:25	27536/27536	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:05%20GMT	http://che.uop.edu.pk/lectures-details.php?program=resource-facility-management	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-details3e14.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:25	27508/27508	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:05%20GMT	http://che.uop.edu.pk/lectures-details.php?program=textile-clothing	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-details2aea.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:28	28183/28183	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:07%20GMT	http://che.uop.edu.pk/lectures-details.php?program=science	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-detailsd139.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:28	33212/33212	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:07%20GMT	http://che.uop.edu.pk/lectures-details.php?program=computer-science	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-detailsb02d.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:30	27486/27486	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:11%20GMT	http://che.uop.edu.pk/lectures-details.php?program=english	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-detailsea3a.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:30	27494/27494	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:11%20GMT	http://che.uop.edu.pk/lectures-details.php?program=pak-studies	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-details30c9.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:32	534/534	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Nov%202024%2005:41:13%20GMT	http://che.uop.edu.pk/activities-Seminars.php	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/activities-Seminars.php	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:32	27504/27504	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:13%20GMT	http://che.uop.edu.pk/lectures-details.php?program=urdu-islamiyat	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/lectures-detailse1ea.html	(from http://che.uop.edu.pk/activities-lectures.php)
11:29:36	27496/27496	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:15%20GMT	http://che.uop.edu.pk/seminars-details.php?program=art-design	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-details5c7c.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:36	27522/27522	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:16%20GMT	http://che.uop.edu.pk/seminars-details.php?program=food-nutrition-sciences	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-detailse76f.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:39	36939/36939	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:19%20GMT	http://che.uop.edu.pk/seminars-details.php?program=human-development-family-studies	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-details28a5.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:40	27536/27536	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:19%20GMT	http://che.uop.edu.pk/seminars-details.php?program=resource-facility-management	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-details3e14.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:42	30466/30466	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:22%20GMT	http://che.uop.edu.pk/seminars-details.php?program=textile-clothing	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-details2aea.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:42	27508/27508	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:22%20GMT	http://che.uop.edu.pk/seminars-details.php?program=science	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-detailsd139.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:46	28363/28363	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:25%20GMT	http://che.uop.edu.pk/seminars-details.php?program=computer-science	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-detailsb02d.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:46	27486/27486	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:26%20GMT	http://che.uop.edu.pk/seminars-details.php?program=english	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-detailsea3a.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:49	27494/27494	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:29%20GMT	http://che.uop.edu.pk/seminars-details.php?program=pak-studies	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-details30c9.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:50	27504/27504	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:29%20GMT	http://che.uop.edu.pk/seminars-details.php?program=urdu-islamiyat	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/seminars-detailse1ea.html	(from http://che.uop.edu.pk/activities-seminars.php)
11:29:52	27508/27508	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:32%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=art-design	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-details5c7c.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:29:52	27534/27534	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:32%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=food-nutrition-sciences	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-detailse76f.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:29:52	194802/194802	---M--	200	added ('OK')	image/jpeg	etag:%222400978-2f8f2-515ca6ecc500b%22	http://www.uop.edu.pk/resources/bara.jpg	C:/My%20Web%20Sites/che.uop.edu.pk/www.uop.edu.pk/resources/bara.jpg	(from http://che.uop.edu.pk/conference-venue.php)
11:29:56	33313/33313	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:34%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=human-development-family-studies	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-details28a5.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:29:56	28612/28612	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:35%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=resource-facility-management	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-details3e14.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:29:56	27938/27938	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:35%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=textile-clothing	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-details2aea.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:30:00	33846/33846	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:39%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=science	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-detailsd139.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:30:00	30138/30138	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:39%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=computer-science	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-detailsb02d.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:30:00	27498/27498	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:40%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=english	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-detailsea3a.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:30:04	27506/27506	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:43%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=pak-studies	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-details30c9.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:30:04	29074/29074	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:44%20GMT	http://che.uop.edu.pk/workshops-details.php?program=art-design	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-details5c7c.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:05	27534/27534	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:46%20GMT	http://che.uop.edu.pk/workshops-details.php?program=food-nutrition-sciences	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-detailse76f.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:08	27836/27836	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:48%20GMT	http://che.uop.edu.pk/workshops-details.php?program=resource-facility-management	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-details3e14.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:08	41945/41945	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:47%20GMT	http://che.uop.edu.pk/workshops-details.php?program=human-development-family-studies	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-details28a5.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:09	257646/257646	---M--	200	added ('OK')	image/jpeg	etag:%22240091f-3ee6e-515ca6ed3c24c%22	http://www.uop.edu.pk/resources/bara2.jpg	C:/My%20Web%20Sites/che.uop.edu.pk/www.uop.edu.pk/resources/bara2.jpg	(from http://che.uop.edu.pk/conference-venue.php)
11:30:13	41846/41846	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:51%20GMT	http://che.uop.edu.pk/workshops-details.php?program=textile-clothing	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-details2aea.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:13	46597/46597	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:51%20GMT	http://che.uop.edu.pk/workshops-details.php?program=science	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-detailsd139.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:13	31474/31474	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:52%20GMT	http://che.uop.edu.pk/workshops-details.php?program=computer-science	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-detailsb02d.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:16	30757/30757	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:55%20GMT	http://che.uop.edu.pk/workshops-details.php?program=english	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-detailsea3a.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:17	27506/27506	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:56%20GMT	http://che.uop.edu.pk/workshops-details.php?program=pak-studies	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-details30c9.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:17	27516/27516	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:56%20GMT	http://che.uop.edu.pk/workshops-details.php?program=urdu-islamiyat	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/workshops-detailse1ea.html	(from http://che.uop.edu.pk/activities-workshops.php)
11:30:17	27516/27516	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:43%20GMT	http://che.uop.edu.pk/tutorials-details.php?program=urdu-islamiyat	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/tutorials-detailse1ea.html	(from http://che.uop.edu.pk/activities-tutorials.php)
11:30:18	33946/33946	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:41:59%20GMT	http://che.uop.edu.pk/scheme-of-studies.php?start=10	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/scheme-of-studies76c3.html	(from http://che.uop.edu.pk/scheme-of-studies.php)
11:30:20	28085/28085	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:00%20GMT	http://che.uop.edu.pk/show-event.php?id=206	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-event8f26.html	(from http://che.uop.edu.pk/announcements.php)
11:30:21	534/534	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Nov%202024%2005:42:02%20GMT	http://che.uop.edu.pk/Www.uop.edu.pk	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/Www.uop.edu.152.delayed	(from http://che.uop.edu.pk/announcements.php)
11:30:21	27890/27890	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:01%20GMT	http://che.uop.edu.pk/show-event.php?id=205	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-event7251.html	(from http://che.uop.edu.pk/announcements.php)
11:30:21	27950/27950	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:01%20GMT	http://che.uop.edu.pk/show-event.php?id=204	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-eventb7b8.html	(from http://che.uop.edu.pk/announcements.php)
11:30:22	534/534	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2027%20Nov%202024%2005:42:04%20GMT	http://che.uop.edu.pk/Facebook	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/Facebook	(from http://che.uop.edu.pk/announcements.php)
11:30:24	27839/27839	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:03%20GMT	http://che.uop.edu.pk/show-event.php?id=203	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-evented21.html	(from http://che.uop.edu.pk/announcements.php)
11:30:24	27954/27954	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:04%20GMT	http://che.uop.edu.pk/show-event.php?id=198	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-eventc0fa.html	(from http://che.uop.edu.pk/announcements.php)
11:30:26	28278/28278	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:06%20GMT	http://che.uop.edu.pk/show-event.php?id=197	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-event4325.html	(from http://che.uop.edu.pk/announcements.php)
11:30:29	28278/28278	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:07%20GMT	http://che.uop.edu.pk/show-event.php?id=196	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-eventdbc3.html	(from http://che.uop.edu.pk/announcements.php)
11:30:29	28584/28584	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:07%20GMT	http://che.uop.edu.pk/show-event.php?id=195	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-event29b3.html	(from http://che.uop.edu.pk/announcements.php)
11:30:29	32733/32733	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:08%20GMT	http://che.uop.edu.pk/announcements.php?start=15	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/announcements9075.html	(from http://che.uop.edu.pk/announcements.php)
11:30:29	28031/28031	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:09%20GMT	http://che.uop.edu.pk/show-event.php?id=187	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-event51c2.html	(from http://che.uop.edu.pk/upcoming-events.php)
11:30:33	27795/27795	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:12%20GMT	http://che.uop.edu.pk/show-event.php?id=180	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-event0741.html	(from http://che.uop.edu.pk/upcoming-events.php)
11:30:33	27723/27723	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:12%20GMT	http://che.uop.edu.pk/show-event.php?id=179	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-event6ce1.html	(from http://che.uop.edu.pk/upcoming-events.php)
11:30:33	27728/27728	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:13%20GMT	http://che.uop.edu.pk/show-event.php?id=177	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/show-eventab99.html	(from http://che.uop.edu.pk/upcoming-events.php)
11:30:34	28383/28383	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:15%20GMT	http://che.uop.edu.pk/foundation-profile.php?id=27	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/foundation-profile3773.html	(from http://che.uop.edu.pk/foundation-faculty.php?start=10)
11:30:38	28394/28394	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:16%20GMT	http://che.uop.edu.pk/foundation-profile.php?id=28	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/foundation-profile1434.html	(from http://che.uop.edu.pk/foundation-faculty.php?start=10)
11:30:38	28384/28384	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:16%20GMT	http://che.uop.edu.pk/foundation-profile.php?id=29	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/foundation-profile95dc.html	(from http://che.uop.edu.pk/foundation-faculty.php?start=10)
11:30:38	28400/28400	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:17%20GMT	http://che.uop.edu.pk/foundation-profile.php?id=30	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/foundation-profile8bcf.html	(from http://che.uop.edu.pk/foundation-faculty.php?start=10)
11:30:38	28395/28395	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:17%20GMT	http://che.uop.edu.pk/foundation-profile.php?id=31	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/foundation-profile6fb5.html	(from http://che.uop.edu.pk/foundation-faculty.php?start=10)
11:30:43	28383/28383	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:20%20GMT	http://che.uop.edu.pk/foundation-profile.php?id=32	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/foundation-profiledac1.html	(from http://che.uop.edu.pk/foundation-faculty.php?start=10)
11:30:43	39925/39925	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Nov%202024%2005:42:20%20GMT	http://che.uop.edu.pk/foundation-faculty.php?start=0	C:/My%20Web%20Sites/che.uop.edu.pk/che.uop.edu.pk/foundation-faculty0654.html	(from http://che.uop.edu.pk/foundation-faculty.php?start=10)
